HOME_TEAM_HOME_WINS,HOME_TEAM_ROAD_WINS,AWAY_TEAM_HOME_WINS,AWAY_TEAM_ROAD_WINS,HOME_TEAM_HTH_RECORD,AWAY_TEAM_HTH_RECORD,HOME_TEAM_FORM_0,AWAY_TEAM_FORM_0,HOME_TEAM_FORM_1,AWAY_TEAM_FORM_1,HOME_TEAM_FORM_2,AWAY_TEAM_FORM_2,HOME_TEAM_WIN_RECORD,AWAY_TEAM_WIN_RECORD,HOME_TEAM_PPG,HOME_TEAM_PAPG,AWAY_TEAM_PPG,AWAY_TEAM_PAPG,HOME_TEAM_WINS
0.667,0.222,0.842,0.471,0,4,0,1,0,1,0,1,14,22,102,101,101,97,1
0.389,0.375,0.588,0.5,0,3,0,1,0,0,0,1,11,17,106,110,105,103,1
0.625,0.474,0.727,0.231,1,2,0,1,1,0,1,1,17,17,102,102,104,103,1
0.75,0.789,0.438,0.353,3,1,1,1,1,0,1,0,25,11,116,105,107,109,1
0.737,0.867,0.5,0.333,2,2,0,1,1,0,1,0,25,12,115,104,103,105,0
0.467,0.55,0.4,0.188,2,0,1,1,0,0,1,0,16,9,99,101,99,102,1
0.647,0.438,0.5,0.2,1,3,1,0,0,1,0,0,16,11,104,105,104,106,1
0.706,0.333,0.294,0.222,1,1,1,0,1,1,0,0,16,7,102,99,103,108,1
0.438,0.3,0.529,0.444,2,0,0,0,0,0,0,1,11,15,105,110,110,111,0
0.444,0.588,0.75,0.316,3,1,0,0,0,0,1,1,16,16,102,100,107,107,0
0.294,0.211,0.4,0.176,2,0,0,0,0,1,1,0,7,9,103,108,99,102,1
0.737,0.7,0.471,0.222,2,1,0,0,0,1,1,1,26,10,103,98,99,106,1
0.5,0.188,0.667,0.438,3,1,0,1,0,1,1,0,11,17,104,106,105,105,1
0.765,0.789,0.75,0.35,3,1,1,1,1,0,1,0,26,17,116,105,107,106,0
0.579,0.529,0.421,0.375,3,1,1,1,0,0,1,0,18,12,108,106,107,109,1
0.438,0.333,0.421,0.588,0,3,0,0,1,0,0,0,11,16,107,109,101,100,0
0.35,0.25,0.5,0.368,1,2,0,1,0,1,0,0,9,13,96,100,104,106,1
0.5,0.55,0.529,0.474,2,0,1,1,1,0,0,0,17,16,100,101,110,111,0
0.316,0.421,0.632,0.529,2,2,1,1,0,1,1,0,12,19,105,112,107,106,0
0.429,0.333,0.842,0.444,0,3,1,0,1,1,0,1,11,22,96,105,100,97,0
0.857,0.6,0.444,0.471,4,0,1,0,1,0,1,0,22,14,111,102,108,109,1
0.684,0.222,0.722,0.333,0,4,1,1,0,1,0,1,15,17,102,100,102,100,0
0.588,0.474,0.412,0.3,4,0,0,0,1,0,0,0,17,11,104,103,105,110,1
0.75,0.7,0.611,0.474,4,0,1,1,0,0,0,1,27,18,103,98,105,103,0
0.722,0.789,0.75,0.647,2,0,0,1,1,0,1,1,26,24,115,105,111,107,1
0.412,0.333,0.632,0.556,1,2,0,1,0,1,1,1,11,20,106,109,108,106,0
0.727,0.214,0.444,0.444,4,0,0,0,1,0,0,0,17,14,104,103,107,109,0
0.722,0.368,0.7,0.867,2,2,1,0,1,0,1,1,18,25,102,99,115,105,1
0.4,0.167,0.867,0.6,0,2,0,1,0,1,1,1,9,23,99,103,111,102,1
0.75,0.381,0.65,0.222,0,4,1,0,1,1,0,0,18,15,106,105,101,100,1
0.647,0.474,0.6,0.529,1,3,1,1,0,1,1,0,18,19,102,102,108,106,1
0.5,0.35,0.4,0.333,3,1,0,0,1,1,1,1,13,11,104,106,96,105,1
0.471,0.55,0.412,0.286,3,1,0,0,1,0,1,0,17,11,100,102,105,110,1
0.667,0.412,0.471,0.211,1,3,0,0,1,0,1,1,17,10,105,105,99,106,0
0.3,0.421,0.381,0.25,2,2,0,1,1,0,0,0,12,10,105,112,97,101,1
0.842,0.474,0.421,0.353,2,0,1,0,0,1,1,0,23,12,101,98,107,110,1
0.333,0.211,0.611,0.5,2,2,1,1,0,1,0,0,8,19,103,108,105,103,1
0.471,0.25,0.696,0.214,1,3,1,0,0,0,0,1,11,17,99,106,103,103,1
0.524,0.188,0.714,0.7,1,2,1,0,0,1,0,0,12,27,104,106,103,98,0
0.737,0.789,0.65,0.211,4,0,1,0,0,0,1,1,27,15,114,104,101,100,1
0.6,0.5,0.429,0.167,2,0,0,1,1,0,1,0,19,10,107,106,99,102,0
0.389,0.333,0.381,0.235,1,3,0,0,0,1,0,0,11,10,106,109,97,101,0
0.632,0.579,0.765,0.381,1,3,1,1,1,1,1,1,21,19,108,106,106,105,1
0.529,0.5,0.421,0.333,2,0,1,0,1,0,0,1,17,12,110,110,107,110,1
0.737,0.368,0.867,0.571,1,1,1,0,1,1,1,1,19,23,102,99,110,102,1
0.4,0.318,0.75,0.611,0,2,0,0,0,1,1,0,11,24,96,105,110,107,1
0.714,0.714,0.7,0.812,1,1,1,0,0,0,1,0,28,25,103,98,115,105,1
0.632,0.412,0.65,0.579,2,0,0,1,0,1,1,1,17,22,105,105,108,106,1
0.412,0.273,0.667,0.474,0,3,0,1,0,1,0,0,11,19,104,110,102,101,1
0.421,0.611,0.444,0.474,1,1,1,1,0,0,0,0,17,15,101,100,107,108,1
0.85,0.474,0.696,0.2,2,0,1,0,1,0,0,0,24,17,101,97,103,103,1
0.5,0.25,0.571,0.5,3,1,1,0,1,0,0,1,12,19,99,105,107,106,1
0.75,0.789,0.5,0.188,2,0,1,0,1,1,0,0,28,12,114,104,104,106,0
0.368,0.333,0.529,0.35,0,4,0,1,0,0,0,1,11,14,106,109,105,105,0
0.5,0.55,0.421,0.316,3,1,1,0,0,0,1,0,18,12,100,101,107,110,0
0.556,0.5,0.429,0.211,2,2,1,1,1,1,1,0,18,11,111,110,99,102,0
0.75,0.368,0.65,0.412,2,0,1,1,1,0,1,0,20,18,103,100,105,105,0
0.438,0.318,0.333,0.421,3,1,1,1,0,0,0,1,12,13,96,105,105,112,0
0.867,0.545,0.368,0.211,3,1,0,1,0,1,1,0,23,9,110,102,104,108,1
0.611,0.476,0.7,0.765,1,1,0,0,1,0,1,0,19,25,105,103,114,105,1
0.368,0.2,0.45,0.611,2,0,0,1,1,1,1,0,9,18,103,108,102,100,1
0.765,0.364,0.444,0.45,2,0,0,0,1,1,1,0,19,15,107,105,107,109,0
0.667,0.45,0.857,0.474,0,2,0,1,1,1,1,1,19,25,102,101,101,98,1
0.714,0.789,0.381,0.278,4,0,0,1,1,0,1,1,28,11,114,104,97,101,1
0.526,0.5,0.696,0.188,1,1,0,0,1,0,1,0,18,17,111,111,103,103,0
0.444,0.273,0.474,0.55,1,3,1,0,0,1,0,0,12,18,104,110,99,101,0
0.65,0.2,0.75,0.579,1,1,0,0,0,0,0,1,15,24,101,101,110,107,1
0.727,0.714,0.421,0.35,2,2,1,1,1,0,0,0,29,13,103,98,107,110,1
0.7,0.722,0.35,0.333,4,0,0,0,0,0,0,0,25,11,114,105,106,110,1
0.571,0.474,0.65,0.55,2,0,0,0,0,1,0,1,19,22,107,107,108,106,0
0.529,0.381,0.5,0.235,2,0,1,1,1,0,0,1,15,13,105,105,104,106,1
0.714,0.368,0.429,0.25,4,0,0,1,1,1,1,1,20,12,103,100,100,103,0
0.333,0.45,0.444,0.476,0,2,1,1,1,0,0,1,14,16,105,112,107,108,0
0.412,0.318,0.381,0.263,0,3,0,0,1,1,0,0,12,11,97,105,98,102,0
0.632,0.476,0.526,0.25,2,1,1,1,0,1,1,1,20,13,106,103,100,105,1
0.421,0.333,0.421,0.273,0,4,0,0,1,1,0,0,13,12,107,109,104,110,1
0.526,0.238,0.45,0.579,1,1,0,0,1,1,1,1,13,18,100,106,101,100,0
0.65,0.571,0.35,0.316,2,1,1,0,0,0,1,0,23,11,108,106,107,111,1
0.875,0.545,0.65,0.444,4,0,1,1,0,1,0,0,24,19,110,102,104,105,1
0.75,0.55,0.45,0.6,1,1,0,1,0,0,0,1,24,19,110,107,102,101,1
0.556,0.381,0.381,0.3,2,1,1,1,1,0,1,1,16,12,105,105,98,102,1
0.696,0.235,0.857,0.45,0,2,1,0,0,1,0,1,18,25,103,103,101,98,0
0.318,0.45,0.4,0.2,1,1,0,1,1,0,1,1,14,10,105,112,103,107,1
0.389,0.318,0.5,0.222,0,2,0,0,0,1,1,0,12,13,96,105,104,106,0
0.739,0.714,0.762,0.55,1,2,1,1,1,0,1,0,30,25,103,98,110,107,1
0.45,0.333,0.667,0.571,0,2,1,1,0,1,1,0,14,24,107,109,108,105,1
0.5,0.238,0.882,0.545,4,0,0,1,0,1,1,0,13,25,101,106,111,103,0
0.429,0.286,0.727,0.789,1,3,1,1,1,0,1,1,13,29,101,103,115,105,0
0.722,0.364,0.348,0.45,2,2,0,1,0,0,1,1,19,15,107,105,105,112,1
0.35,0.3,0.682,0.368,0,4,0,0,0,0,0,1,11,20,107,111,103,100,0
0.474,0.571,0.684,0.45,2,2,1,1,0,0,1,1,19,20,100,102,102,101,1
0.65,0.421,0.545,0.474,1,3,0,0,1,0,1,0,19,19,105,105,106,107,1
0.421,0.261,0.714,0.722,1,1,0,1,0,0,1,0,12,26,104,110,115,106,0
0.444,0.5,0.857,0.476,0,2,1,1,1,0,0,1,17,26,108,108,101,97,1
0.667,0.2,0.5,0.5,2,2,1,0,0,0,0,1,16,18,101,101,111,111,0
0.65,0.476,0.667,0.235,2,1,1,0,1,1,0,0,21,18,106,104,103,103,1
0.714,0.737,0.727,0.8,0,3,1,1,1,1,0,0,27,30,115,106,115,105,0
0.579,0.381,0.682,0.4,1,3,1,1,1,0,1,0,17,21,105,105,104,100,0
0.75,0.714,0.667,0.545,1,1,1,0,1,1,1,1,31,24,103,98,108,105,1
0.409,0.286,0.476,0.238,2,0,0,0,1,0,1,0,13,13,101,103,101,107,0
0.737,0.364,0.636,0.2,0,4,1,0,0,1,0,0,20,16,107,105,101,101,1
0.333,0.3,0.5,0.263,0,2,0,1,0,0,0,1,11,14,106,111,104,106,0
0.381,0.286,0.667,0.476,1,1,0,1,1,1,0,1,12,22,98,102,106,103,0
0.5,0.571,0.667,0.222,3,1,1,0,1,0,0,1,20,18,100,102,103,104,1
0.667,0.421,0.882,0.565,0,4,1,1,0,1,1,1,20,26,105,105,111,103,0
0.474,0.5,0.684,0.429,0,4,1,0,1,1,1,0,18,20,108,108,102,101,1
0.45,0.571,0.4,0.19,0,2,0,0,1,1,0,0,19,10,102,101,103,107,1
0.857,0.455,0.348,0.429,4,0,0,0,1,1,0,0,26,15,101,98,105,112,1
0.476,0.333,0.76,0.714,2,2,1,1,1,1,0,1,15,32,106,109,103,97,0
0.684,0.409,0.682,0.737,2,0,0,0,0,1,1,1,20,27,101,101,115,107,1
0.545,0.45,0.476,0.273,1,3,0,1,0,0,0,0,19,14,106,107,102,107,1
0.55,0.381,0.727,0.81,0,4,0,1,1,1,1,1,17,31,106,106,115,105,0
0.667,0.522,0.5,0.524,2,2,0,1,0,0,1,0,24,19,107,105,111,110,1
0.4,0.261,0.762,0.524,0,4,0,0,0,1,0,0,12,25,104,110,109,107,0
0.368,0.318,0.75,0.364,3,0,0,1,0,1,0,0,12,21,97,106,107,105,1
0.667,0.5,0.636,0.421,3,1,1,0,1,1,1,0,23,20,106,103,106,106,0
0.391,0.286,0.667,0.211,2,0,0,0,0,0,1,0,13,18,102,104,103,104,0
0.318,0.3,0.4,0.182,0,2,0,0,0,0,0,1,11,10,106,111,103,107,1
0.524,0.571,0.636,0.19,1,1,1,0,1,0,1,1,21,16,100,102,100,101,1
0.348,0.409,0.682,0.429,0,3,0,1,0,1,1,0,15,22,105,112,104,100,1
0.476,0.571,0.864,0.455,0,3,1,1,0,0,1,1,20,27,102,101,101,98,1
0.455,0.333,0.882,0.583,0,4,0,1,1,1,1,1,15,27,106,108,112,103,0
0.476,0.261,0.682,0.7,2,0,0,0,1,0,0,1,14,27,101,107,114,107,0
0.727,0.818,0.75,0.348,3,1,1,0,1,1,1,1,32,21,115,105,107,105,1
0.565,0.45,0.636,0.45,3,1,1,1,0,0,0,1,20,21,107,106,106,106,1
0.524,0.381,0.4,0.174,1,1,0,0,0,0,1,0,17,10,106,106,103,108,1
0.682,0.522,0.762,0.545,0,2,1,1,0,0,0,1,25,26,107,105,110,107,1
0.5,0.5,0.7,0.409,2,0,0,1,1,0,0,0,19,21,110,111,101,101,1
0.4,0.318,0.864,0.435,0,3,1,0,0,1,0,0,13,27,97,106,101,98,0
0.375,0.286,0.381,0.261,1,1,0,0,0,0,0,0,13,12,101,104,105,110,1
0.348,0.3,0.381,0.318,0,4,1,0,0,1,0,0,12,13,107,111,97,106,1
0.682,0.409,0.5,0.571,2,2,0,1,1,1,1,0,22,21,104,101,102,101,0
0.882,0.6,0.545,0.571,3,1,1,1,1,1,1,1,28,22,112,104,100,102,0
0.435,0.333,0.7,0.391,1,3,0,0,0,1,1,0,15,21,106,108,101,101,0
0.5,0.3,0.4,0.286,1,1,1,1,1,0,0,0,15,14,105,105,102,104,0
0.75,0.333,0.4,0.167,0,2,0,0,0,0,1,0,21,10,107,106,103,108,0
0.739,0.818,0.545,0.381,4,0,1,1,1,0,1,0,33,18,115,106,106,106,0
0.682,0.714,0.5,0.591,2,2,1,1,0,1,0,1,28,22,114,107,103,101,1
0.583,0.45,0.545,0.591,2,2,1,1,1,1,0,1,21,23,107,106,100,101,0
0.364,0.286,0.524,0.5,4,0,0,1,0,0,1,1,12,20,98,102,110,110,1
0.636,0.429,0.381,0.25,2,2,0,0,1,0,0,0,21,12,105,106,104,110,1
0.696,0.522,0.652,0.409,1,3,1,0,1,0,0,1,26,22,108,105,104,101,1
0.667,0.25,0.455,0.261,3,1,1,0,0,0,0,1,19,14,103,103,101,108,0
0.636,0.5,0.636,0.182,1,1,0,0,1,0,1,0,23,16,106,104,100,101,0
0.375,0.3,0.864,0.458,0,4,1,1,1,0,0,1,13,28,106,111,101,98,1
0.5,0.5,0.76,0.727,0,4,1,1,1,1,1,1,19,33,108,107,102,97,0
0.381,0.304,0.545,0.409,1,3,0,1,0,1,1,0,13,19,97,106,106,106,0
0.833,0.6,0.762,0.522,2,1,0,0,1,1,1,0,28,26,111,103,110,108,1
0.4,0.2,0.417,0.333,2,1,1,0,0,0,0,0,11,15,103,108,105,108,0
0.478,0.3,0.636,0.217,1,1,0,1,1,0,1,0,15,17,105,106,101,101,1
0.714,0.333,0.391,0.286,1,3,0,1,0,0,0,0,21,13,107,106,99,102,1
0.56,0.45,0.762,0.5,1,3,0,0,1,0,1,1,21,26,107,106,109,108,1
0.652,0.429,0.708,0.818,1,1,1,0,0,1,1,1,22,33,105,106,115,106,0
0.708,0.522,0.64,0.25,0,2,1,0,1,1,1,0,27,19,108,104,103,104,1
0.524,0.478,0.5,0.565,1,3,0,0,1,1,0,1,20,22,110,110,103,102,1
0.375,0.409,0.696,0.714,1,2,1,1,0,1,0,0,16,29,105,112,115,107,0
0.609,0.5,0.381,0.24,4,0,0,0,0,0,1,0,23,12,106,104,104,110,1
0.455,0.292,0.7,0.417,1,3,1,1,0,0,0,1,15,22,102,108,102,101,1
0.5,0.3,0.652,0.391,0,2,1,0,0,0,1,0,16,22,105,105,104,101,0
0.4,0.318,0.4,0.3,3,0,1,1,1,1,0,1,15,14,102,104,106,110,0
0.545,0.435,0.364,0.304,3,1,1,0,1,0,1,0,20,13,106,106,97,106,1
0.864,0.44,0.727,0.333,3,1,0,1,1,0,0,0,28,22,101,98,106,105,1
0.842,0.6,0.708,0.826,0,2,1,1,0,0,1,1,29,34,112,103,115,106,0
0.625,0.5,0.417,0.364,3,0,1,1,0,0,0,0,24,16,106,104,106,108,1
0.545,0.609,0.625,0.429,1,2,1,0,1,1,1,0,24,22,100,101,105,106,1
0.72,0.522,0.5,0.542,1,3,1,0,1,0,1,1,28,22,108,104,103,102,1
0.64,0.238,0.545,0.478,1,1,0,1,0,0,1,1,19,21,103,104,110,110,0
0.36,0.409,0.577,0.45,0,2,0,1,1,0,0,1,16,22,105,112,107,106,0
0.381,0.2,0.87,0.44,0,2,0,1,1,0,0,1,11,29,103,108,101,97,1
0.417,0.348,0.615,0.238,2,2,0,0,1,0,0,0,16,19,106,109,104,105,0
0.478,0.292,0.565,0.609,0,4,1,1,1,1,0,1,16,25,102,108,100,101,1
0.762,0.48,0.708,0.833,0,2,0,1,0,1,0,0,26,35,109,108,115,106,0
0.7,0.4,0.48,0.3,1,2,0,0,1,1,0,0,22,16,102,101,104,105,0
0.565,0.435,0.696,0.727,2,2,1,1,1,1,1,1,21,30,107,106,114,106,1
0.391,0.273,0.4,0.333,3,1,0,1,1,1,0,1,13,15,98,102,106,110,1
0.652,0.417,0.364,0.292,2,2,1,0,0,0,0,0,23,13,104,101,97,106,1
0.476,0.5,0.8,0.6,0,4,0,0,1,1,1,0,19,29,108,108,112,104,1
0.636,0.208,0.577,0.476,2,0,0,1,1,1,0,0,17,23,100,101,107,106,0
0.64,0.5,0.625,0.409,3,1,1,0,1,0,0,1,25,22,107,104,105,106,0
0.76,0.739,0.545,0.5,2,0,1,1,1,1,1,0,34,22,103,97,111,111,0
0.727,0.32,0.385,0.318,1,3,0,0,1,1,0,1,22,15,106,105,102,104,1
0.381,0.231,0.731,0.522,2,0,0,1,0,1,0,1,12,29,105,111,108,104,1
0.5,0.52,0.346,0.409,1,2,0,0,0,0,0,1,22,16,103,103,105,112,1
0.409,0.2,0.545,0.52,2,0,1,1,0,1,1,1,12,23,103,108,111,111,1
0.4,0.348,0.87,0.423,0,2,0,0,0,1,1,0,16,29,106,109,101,97,0
0.5,0.292,0.708,0.84,0,2,1,1,1,1,1,1,17,36,102,108,115,106,0
0.48,0.333,0.615,0.5,2,2,1,0,0,1,1,1,17,25,105,105,106,104,1
0.583,0.435,0.739,0.32,2,1,1,1,1,0,1,1,22,23,107,106,106,105,1
0.417,0.273,0.615,0.273,2,0,1,1,0,0,1,0,14,20,99,102,104,105,1
0.625,0.435,0.565,0.583,2,1,1,0,0,1,0,1,23,25,105,105,101,101,0
0.667,0.417,0.4,0.318,4,0,1,0,1,1,0,1,24,15,104,101,106,110,1
0.364,0.28,0.609,0.208,2,1,0,0,0,0,0,1,13,17,97,106,100,101,0
0.8,0.577,0.667,0.4,2,1,0,0,0,0,1,1,29,22,112,104,102,101,1
0.731,0.739,0.5,0.5,4,0,0,1,1,0,1,1,34,20,103,98,108,108,0
0.727,0.48,0.409,0.231,4,0,0,1,0,0,0,0,26,13,109,108,105,110,1
0.696,0.696,0.731,0.5,3,0,0,0,1,1,1,1,30,29,114,107,108,104,1
0.522,0.52,0.577,0.5,2,0,1,1,0,1,0,1,23,24,104,103,107,106,1
0.385,0.348,0.565,0.6,1,3,0,1,0,0,0,1,16,26,105,109,101,101,1
0.739,0.308,0.346,0.391,2,2,0,0,1,0,0,0,23,16,106,105,105,112,0
0.667,0.385,0.615,0.478,1,3,0,0,0,0,0,1,22,25,102,101,106,105,0
0.4,0.304,0.577,0.478,0,2,0,0,0,1,1,1,15,24,106,110,106,105,1
0.44,0.273,0.348,0.28,3,0,1,0,1,0,0,0,15,13,99,102,97,106,1
0.81,0.577,0.87,0.444,1,1,1,1,0,0,0,1,30,30,111,104,101,97,1
0.609,0.24,0.615,0.261,1,1,1,0,0,1,0,0,18,20,101,101,104,105,0
0.435,0.2,0.48,0.292,4,0,1,0,1,1,0,1,13,17,103,107,102,108,0
0.5,0.333,0.565,0.577,2,2,1,0,1,1,0,0,18,26,105,105,101,101,0
0.739,0.48,0.68,0.417,2,0,1,1,0,1,0,1,27,25,109,108,104,100,0
0.708,0.696,0.708,0.846,0,3,1,1,0,1,1,1,31,37,114,106,115,106,1
0.731,0.48,0.818,0.577,1,1,0,1,0,1,1,0,29,31,108,105,111,103,1
0.545,0.5,0.462,0.273,0,4,0,1,1,1,1,1,23,16,110,110,99,101,1
0.5,0.522,0.6,0.435,0,3,1,0,1,1,0,0,21,23,108,107,104,105,1
0.542,0.52,0.385,0.304,1,2,1,0,1,0,0,1,24,15,103,102,102,104,1
0.583,0.24,0.6,0.435,1,2,0,1,1,1,0,1,18,23,101,102,107,106,1
0.704,0.739,0.409,0.222,2,2,0,0,0,1,1,0,34,13,102,97,105,110,0
0.636,0.385,0.407,0.348,3,1,0,1,0,0,0,0,22,17,102,102,105,108,0
0.423,0.304,0.615,0.292,0,2,1,1,0,0,0,1,16,21,106,110,104,105,1
0.87,0.429,0.577,0.458,1,1,0,0,1,0,0,1,30,24,100,97,106,105,0
0.417,0.2,0.6,0.24,1,1,0,1,1,0,1,1,13,19,103,107,101,102,1
0.481,0.333,0.348,0.269,2,0,0,0,1,0,1,0,18,13,105,105,97,106,1
0.385,0.292,0.615,0.5,1,1,0,1,0,0,0,0,15,26,102,104,107,105,1
0.708,0.308,0.56,0.52,1,3,0,1,0,1,1,1,23,25,106,105,104,103,1
0.72,0.696,0.565,0.593,1,1,1,1,1,0,0,1,32,27,114,106,101,101,1
0.6,0.417,0.741,0.48,3,1,0,1,1,0,1,0,23,30,107,107,108,105,0
0.462,0.261,0.522,0.522,2,0,0,1,1,1,1,1,16,22,99,102,108,107,1
0.6,0.417,0.346,0.417,2,0,0,1,0,0,1,0,23,17,104,106,105,112,1
0.565,0.5,0.48,0.32,0,2,1,1,0,0,1,1,24,18,110,110,103,108,1
0.708,0.815,0.615,0.28,2,0,0,0,1,1,1,0,37,21,115,107,104,105,1
0.444,0.304,0.679,0.739,1,1,1,0,1,0,0,0,17,34,106,109,102,98,1
0.68,0.44,0.407,0.375,1,1,1,1,1,1,1,0,26,18,105,101,105,108,1
0.409,0.25,0.348,0.259,1,1,1,0,0,0,1,0,14,13,105,110,97,106,0
0.833,0.429,0.708,0.48,1,1,0,0,0,1,1,0,30,27,100,97,109,109,1
0.44,0.2,0.818,0.556,1,3,1,0,0,1,1,1,14,31,103,107,111,104,0
0.5,0.333,0.583,0.5,1,1,1,1,0,1,1,0,19,25,105,105,111,110,0
0.407,0.292,0.731,0.696,2,2,1,1,0,1,0,1,16,33,102,104,114,106,0
0.609,0.385,0.6,0.231,2,0,0,0,0,1,0,0,22,19,102,102,101,102,0
0.577,0.48,0.346,0.4,2,0,1,0,0,1,0,0,25,17,106,105,105,112,1
0.577,0.417,0.679,0.708,1,1,0,0,0,0,1,0,23,34,107,107,102,98,0
0.481,0.261,0.84,0.429,0,4,1,1,0,0,1,0,17,31,99,102,100,97,0
0.522,0.5,0.48,0.308,0,4,0,0,1,1,1,0,22,18,108,107,103,108,1
0.56,0.5,0.741,0.5,3,1,0,1,1,1,1,0,25,31,104,103,108,105,1
0.72,0.308,0.615,0.269,2,0,1,0,0,0,0,1,24,21,105,105,104,106,1
0.72,0.815,0.741,0.481,2,1,1,0,0,1,1,1,38,31,115,107,109,105,1
0.565,0.571,0.348,0.286,2,0,0,1,1,0,0,0,27,14,100,101,98,106,0
0.692,0.44,0.615,0.48,2,0,1,0,1,1,1,0,27,26,105,101,106,105,1
0.48,0.296,0.464,0.304,2,0,0,1,0,1,1,1,18,18,103,108,106,109,0
0.483,0.333,0.423,0.2,1,3,0,0,1,1,0,0,19,14,105,105,103,107,1
0.708,0.462,0.593,0.48,3,1,0,1,0,1,1,0,27,26,109,109,106,105,1
0.393,0.292,0.577,0.5,2,1,0,1,1,0,0,1,16,26,102,104,104,103,0
0.464,0.261,0.556,0.417,1,2,0,0,1,0,0,0,17,23,99,102,107,107,0
0.615,0.417,0.407,0.36,3,0,1,0,0,1,0,1,24,18,104,106,105,108,1
0.583,0.519,0.731,0.708,1,3,1,1,1,1,1,1,26,34,111,110,114,106,1
0.346,0.385,0.615,0.259,0,2,0,0,0,0,1,0,17,21,105,112,104,106,0
0.84,0.448,0.542,0.5,2,0,1,1,1,0,0,1,32,23,101,97,108,106,0
0.818,0.571,0.6,0.259,1,1,1,1,0,0,1,1,32,20,111,103,101,102,0
0.423,0.192,0.615,0.462,2,2,0,0,0,0,1,1,14,26,103,107,106,105,0
0.731,0.308,0.379,0.292,1,3,1,0,1,0,0,1,25,16,106,105,102,104,1
0.583,0.385,0.704,0.44,1,1,0,1,0,1,0,1,22,28,102,102,105,101,0
0.731,0.815,0.679,0.72,1,1,1,1,1,0,0,0,39,35,116,107,102,98,1
0.593,0.462,0.391,0.25,3,1,0,0,1,1,1,0,26,14,106,105,105,110,1
0.542,0.571,0.5,0.333,2,2,0,1,0,0,1,1,27,20,100,101,105,105,1
0.741,0.464,0.407,0.346,2,0,0,0,0,0,1,1,31,18,109,106,105,108,1
0.462,0.296,0.63,0.417,3,1,0,1,0,1,0,0,18,25,103,108,105,105,0
0.72,0.462,0.56,0.385,1,3,1,0,0,0,0,0,28,22,109,109,102,102,1
0.731,0.68,0.333,0.385,2,1,0,0,1,0,1,0,34,17,114,106,104,112,1
0.6,0.519,0.556,0.44,1,3,1,1,1,0,1,0,27,24,111,110,107,107,0
0.704,0.462,0.542,0.52,2,0,1,1,1,1,1,0,29,24,106,101,108,106,1
0.808,0.448,0.348,0.31,3,0,0,1,1,1,1,0,32,15,100,97,97,106,1
0.783,0.571,0.464,0.333,2,0,0,1,1,1,0,1,32,19,110,103,106,109,1
0.407,0.192,0.75,0.464,0,2,0,1,0,0,0,0,14,32,103,108,109,105,1
0.379,0.28,0.56,0.571,0,2,0,1,0,0,0,0,16,28,101,103,100,101,0
0.741,0.308,0.679,0.692,0,2,1,0,1,1,1,0,26,35,106,105,102,98,0
0.607,0.462,0.5,0.318,0,3,1,0,0,1,1,0,27,20,106,105,105,105,1
0.448,0.261,0.333,0.37,2,2,0,0,0,0,1,0,17,17,99,102,104,112,1
0.63,0.44,0.542,0.5,3,0,1,0,1,1,1,1,26,24,105,105,108,106,1
0.56,0.37,0.731,0.462,3,1,0,1,0,1,0,0,22,29,102,102,109,109,1
0.741,0.68,0.391,0.241,1,1,1,0,0,0,1,1,35,14,114,106,105,110,1
0.556,0.462,0.577,0.519,3,1,1,1,1,1,0,0,25,27,107,107,104,103,0
0.577,0.519,0.348,0.3,4,0,0,0,1,1,1,1,27,15,110,110,97,106,0
0.615,0.286,0.407,0.333,2,2,1,0,0,0,0,0,22,18,105,106,105,108,1
0.815,0.448,0.714,0.308,3,1,1,0,0,1,1,1,33,26,100,97,106,105,1
0.792,0.571,0.75,0.448,1,1,1,0,0,1,1,0,33,32,111,103,108,105,1
0.6,0.286,0.741,0.815,0,4,1,1,1,1,0,1,21,40,101,102,115,107,1
0.615,0.481,0.714,0.462,0,2,1,1,0,1,0,1,27,30,107,105,106,102,1
0.429,0.192,0.5,0.304,3,1,1,0,0,0,0,1,15,20,103,108,105,105,0
0.679,0.704,0.63,0.286,3,1,1,1,0,1,1,0,36,23,103,98,105,105,1
0.407,0.321,0.542,0.481,2,2,0,0,0,0,0,1,18,24,105,108,107,106,1
0.731,0.444,0.56,0.586,1,2,0,1,1,1,1,0,29,29,109,109,100,101,1
0.621,0.462,0.467,0.261,0,2,1,1,1,0,0,0,28,18,106,105,99,102,1
0.391,0.233,0.464,0.32,1,1,0,0,0,1,0,1,14,19,105,110,106,110,1
0.333,0.357,0.367,0.28,0,3,0,0,0,0,0,0,17,16,104,112,101,103,1
0.577,0.536,0.444,0.296,1,1,1,0,1,0,1,0,28,18,104,102,103,108,1
0.714,0.296,0.714,0.444,0,4,0,0,0,1,1,1,26,30,106,105,106,102,1
0.577,0.37,0.467,0.25,0,2,1,0,0,1,0,0,23,18,102,103,99,102,1
0.75,0.433,0.643,0.44,0,2,0,1,0,1,1,1,32,27,108,105,105,105,1
0.821,0.448,0.75,0.68,3,1,1,1,1,1,0,0,34,36,100,97,114,106,0
0.63,0.481,0.8,0.571,0,4,1,1,1,1,0,0,28,34,107,105,111,103,1
0.69,0.704,0.414,0.192,1,3,1,0,1,1,0,0,37,15,103,98,103,108,1
